year,stage,rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,RCS_ranking
2023,1,BuchmannEmanuel,24,0,hilly,3221,182.0,0,GC,0.2093,0,0
2023,1,AlaphilippeJulian,25,0,hilly,3221,182.0,0,Classic,0.2093,0,0
2023,1,TejadaHarold,26,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,MartinGuillaume,27,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,DinhamMatthew,28,0,hilly,3221,182.0,0,Classic,0.2093,0,0
2023,1,PidcockTom,29,0,hilly,3221,182.0,0,Classic,0.2093,0,0
2023,1,JohannessenTobias Halland,30,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,KussSepp,31,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,HaigJack,32,0,hilly,3221,182.0,0,GC,0.2093,0,0
2023,1,O'ConnorBen,33,0,hilly,3221,182.0,0,GC,0.2093,0,0
2023,1,HarperChris,34,0,hilly,3221,182.0,0,GC,0.2093,0,0
2023,1,CicconeGiulio,35,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,GallFelix,36,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,van der PoelMathieu,37,0,hilly,3221,182.0,0,Classic,0.2093,0,0
2023,1,SánchezLuis León,38,0,hilly,3221,182.0,0,GC,0.2093,0,0
2023,1,BerthetClément,39,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,BilbaoPello,40,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,MajkaRafał,41,0,hilly,3221,182.0,0,Climber,0.2093,0,0
2023,1,CastroviejoJonathan,42,0,hilly,3221,182.0,0,TT,0.3044,0,0
2023,1,LópezJuan Pedro,43,0,hilly,3221,182.0,0,GC,0.3298,0,0
2023,1,GroßschartnerFelix,44,0,hilly,3221,182.0,0,GC,0.501,0,0
2023,1,ZimmermannGeorg,45,0,hilly,3221,182.0,0,Classic,0.5137,0,0
2023,1,PowlessNeilson,46,0,hilly,3221,182.0,0,Classic,0.5834,0,0
2023,1,BettiolAlberto,47,0,hilly,3221,182.0,0,Classic,0.799,0,0
2023,1,de la CruzDavid,48,0,hilly,3221,182.0,0,GC,0.8561,0,0
2023,1,JorgensonMatteo,49,0,hilly,3221,182.0,0,GC,1.002,0,0
2023,1,BurgaudeauMathieu,50,0,hilly,3221,182.0,0,Hills,1.002,0,0
2023,1,LouvelMatis,51,0,hilly,3221,182.0,0,Classic,1.002,0,0
2023,1,TurgisAnthony,52,0,hilly,3221,182.0,0,Classic,1.2239,0,0
2023,1,IzagirreIon,53,0,hilly,3221,182.0,0,GC,1.2239,0,0
2023,1,IzagirreGorka,54,0,hilly,3221,182.0,0,GC,1.2239,0,0
2023,1,BenootTiesj,55,0,hilly,3221,182.0,0,Classic,1.2239,0,0
2023,1,MartínezDaniel Felipe,56,0,hilly,3221,182.0,0,GC,1.2239,0,0
2023,1,CharmigAnthon,57,0,hilly,3221,182.0,0,GC,1.3761,0,0
2023,1,MohoričMatej,58,0,hilly,3221,182.0,0,Classic,1.3761,0,0
2023,1,JungelsBob,59,0,hilly,3221,182.0,0,TT,1.3761,0,0
2023,1,KonradPatrick,60,0,hilly,3221,182.0,0,Climber,1.8961,0,0
2023,1,ChavesEsteban,61,0,hilly,3221,182.0,0,Climber,1.8961,0,0
2023,1,GeschkeSimon,62,0,hilly,3221,182.0,0,Climber,1.8961,0,0
2023,1,OliveiraNelson,63,0,hilly,3221,182.0,0,TT,1.8961,0,0
2023,1,GallopinTony,64,0,hilly,3221,182.0,0,Classic,1.8961,0,0
2023,1,TræenTorstein,65,0,hilly,3221,182.0,0,GC,1.8961,0,0
2023,1,AsgreenKasper,66,0,hilly,3221,182.0,0,TT,2.1308,0,0
2023,1,HamiltonChris,67,0,hilly,3221,182.0,0,GC,2.1308,0,0
2023,1,SchultzNick,68,0,hilly,3221,182.0,0,Climber,2.1308,0,0
2023,1,DevenynsDries,69,0,hilly,3221,182.0,0,GC,2.1308,0,0
2023,1,UránRigoberto,70,0,hilly,3221,182.0,0,Climber,2.1308,0,0
2023,1,SolerMarc,71,0,hilly,3221,182.0,0,Climber,2.1308,0,0
2023,1,CampenaertsVictor,72,0,hilly,3221,182.0,0,TT,2.1308,0,0
2023,1,van BaarleDylan,73,0,hilly,3221,182.0,0,Classic,2.6825,0,0
2023,1,KwiatkowskiMichał,74,0,hilly,3221,182.0,0,Classic,2.6825,0,0
2023,1,Paret-PeintreAurélien,75,0,hilly,3221,182.0,0,GC,2.6825,0,0
2023,1,LatourPierre,76,0,hilly,3221,182.0,0,GC,2.6825,0,0
2023,1,GirmayBiniam,77,0,hilly,3221,182.0,0,Classic,2.6825,0,0
2023,1,HermansQuinten,78,0,hilly,3221,182.0,0,Hills,2.6825,0,0
2023,1,Van HooydonckNathan,79,0,hilly,3221,182.0,0,Classic,2.8474,0,0
2023,1,CostaRui,80,0,hilly,3221,182.0,0,GC,3.2722,0,0
2023,1,DelaplaceAnthony,81,0,hilly,3221,182.0,0,Classic,3.2722,0,0
2023,1,FraileOmar,82,0,hilly,3221,182.0,0,Climber,3.6908,0,0
2023,1,Boasson HagenEdvald,83,0,hilly,3221,182.0,0,Classic,3.6908,0,0
2023,1,VermaerkeKevin,84,0,hilly,3221,182.0,0,GC,3.6908,0,0
2023,1,BarguilWarren,85,0,hilly,3221,182.0,0,Climber,3.6908,0,0
2023,1,GuerreiroRuben,86,0,hilly,3221,182.0,0,Climber,3.6908,0,0
2023,1,ShawJames,87,0,hilly,3221,182.0,0,GC,3.6908,0,0
2023,1,PacherQuentin,88,0,hilly,3221,182.0,0,Hills,3.6908,0,0
2023,1,PoelsWout,89,0,hilly,3221,182.0,0,Climber,3.6908,0,0
2023,1,HouleHugo,90,0,hilly,3221,182.0,0,GC,3.6908,0,0
2023,1,LutsenkoAlexey,91,0,hilly,3221,182.0,0,GC,3.6908,0,0
2023,1,PolittNils,92,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,CalmejaneLilian,93,0,hilly,3221,182.0,0,GC,4.2045,0,0
2023,1,SmithDion,94,0,hilly,3221,182.0,0,Hills,4.2045,0,0
2023,1,GenietsKevin,95,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,OssDaniel,96,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,NeilandsKrists,97,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,ClarkeSimon,98,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,CavagnaRémi,99,0,hilly,3221,182.0,0,TT,4.2045,0,0
2023,1,KüngStefan,100,0,hilly,3221,182.0,0,TT,4.2045,0,0
2023,1,WrightFred,101,0,hilly,3221,182.0,0,Hills,4.2045,0,0
2023,1,PerezAnthony,102,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,GoglMichael,103,0,hilly,3221,182.0,0,Classic,4.2045,0,0
2023,1,PedreroAntonio,104,0,hilly,3221,182.0,0,GC,4.2045,0,0
2023,1,MühlbergerGregor,105,0,hilly,3221,182.0,0,Climber,4.2045,0,0
2023,1,ChampoussinClément,106,0,hilly,3221,182.0,0,Climber,4.4708,0,0
2023,1,BjergMikkel,107,0,hilly,3221,182.0,0,TT,4.5025,0,0
2023,1,DeclercqTim,108,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,RickaertJonas,109,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,LampaertYves,110,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,BoivinGuillaume,111,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,VermeerschFlorian,112,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,ZingleAxel,113,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,BiermansJenthe,114,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,DewulfStan,115,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,GuglielmiSimon,116,0,hilly,3221,182.0,0,Climber,5.2825,0,0
2023,1,DurbridgeLuke,117,0,hilly,3221,182.0,0,TT,5.2825,0,0
2023,1,ArndtNikias,118,0,hilly,3221,182.0,0,Hills,5.2825,0,0
2023,1,CoquardBryan,119,0,hilly,3221,182.0,0,Sprint,5.2825,0,0
2023,1,DegenkolbJohn,120,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,SimmonsQuinn,121,0,hilly,3221,182.0,0,Hills,5.2825,0,0
2023,1,HallerMarco,122,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,EekhoffNils,123,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,NaesenOliver,124,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,StuyvenJasper,125,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,PetitAdrien,126,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,CosnefroyBenoît,127,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,CraddockLawson,128,0,hilly,3221,182.0,0,TT,5.2825,0,0
2023,1,TrentinMatteo,129,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,KirschAlex,130,0,hilly,3221,182.0,0,TT,5.2825,0,0
2023,1,PhilipsenJasper,131,0,hilly,3221,182.0,0,Sprint,5.2825,0,0
2023,1,SinkeldamRamon,132,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,TeunissenMike,133,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,Juul-JensenChristopher,134,0,hilly,3221,182.0,0,GC,5.2825,0,0
2023,1,MezgecLuka,135,0,hilly,3221,182.0,0,Hills,5.2825,0,0
2023,1,Kragh AndersenSøren,136,0,hilly,3221,182.0,0,TT,5.2825,0,0
2023,1,LaengenVegard Stake,137,0,hilly,3221,182.0,0,GC,5.2825,0,0
2023,1,van den BergLars,138,0,hilly,3221,182.0,0,Hills,5.2825,0,0
2023,1,AbrahamsenJonas,139,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,TillerRasmus,140,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,WærenskjoldSøren,141,0,hilly,3221,182.0,0,Classic,5.2825,0,0
2023,1,van PoppelDanny,142,0,hilly,3221,182.0,0,Sprint,5.365,0,0
2023,1,TurnerBen,143,0,hilly,3221,182.0,0,Hills,5.7328,0,0
2023,1,JakobsenFabio,144,0,hilly,3221,182.0,0,Sprint,5.7962,0,0
2023,1,MørkøvMichael,145,0,hilly,3221,182.0,0,Classic,5.7962,0,0
2023,1,ReindersElmar,146,0,hilly,3221,182.0,0,Classic,5.7962,0,0
2023,1,GroenewegenDylan,147,0,hilly,3221,182.0,0,Sprint,5.7962,0,0
2023,1,SaganPeter,148,0,hilly,3221,182.0,0,Classic,5.7962,0,0
2023,1,AmadorAndrey,149,0,hilly,3221,182.0,0,GC,5.7962,0,0
2023,1,EwanCaleb,150,0,hilly,3221,182.0,0,Sprint,5.7962,0,0
2023,1,CortMagnus,151,0,hilly,3221,182.0,0,Hills,5.7962,0,0
2023,1,LaporteChristophe,152,0,hilly,3221,182.0,0,Classic,5.8215,0,0
2023,1,CarapazRichard,153,0,hilly,3221,182.0,0,Climber,5.8596,0,0
2023,1,DillierSilvan,154,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,EdmondsonAlex,155,0,hilly,3221,182.0,0,TT,6.4113,0,0
2023,1,FrisonFrederik,156,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,WelsfordSam,157,0,hilly,3221,182.0,0,Sprint,6.4113,0,0
2023,1,PedersenMads,158,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,De BuystJasper,159,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,PetersNans,160,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,EenkhoornPascal,161,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,PichonLaurent,162,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,Le GacOlivier,163,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,GregaardJonas,164,0,hilly,3221,182.0,0,GC,6.4113,0,0
2023,1,KristoffAlexander,165,0,hilly,3221,182.0,0,Classic,6.4113,0,0
2023,1,MozzatoLuca,166,0,hilly,3221,182.0,0,Classic,6.6333,0,0
2023,1,FerronValentin,167,0,hilly,3221,182.0,0,Classic,7.9333,0,0
2023,1,RenardAlexis,168,0,hilly,3221,182.0,0,Classic,7.9333,0,0
2023,1,MosconGianni,169,0,hilly,3221,182.0,0,Classic,8.1299,0,0
2023,1,CavendishMark,170,0,hilly,3221,182.0,0,Sprint,8.1299,0,0
2023,1,MeeusJordi,171,0,hilly,3221,182.0,0,Classic,8.1299,0,0
2023,1,BolCees,172,0,hilly,3221,182.0,0,Sprint,8.1299,0,0
2023,1,BauhausPhil,173,0,hilly,3221,182.0,0,Sprint,8.1299,0,0
2023,1,FedorovYevgeniy,174,0,hilly,3221,182.0,0,Classic,8.1299,0,0
2023,1,GuarnieriJacopo,175,0,hilly,3221,182.0,0,Classic,8.1299,0,0
2023,2,LafayVictor,1,1,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,van AertWout,2,0,hilly,2949,208.9,0,Classic,0.0,0,0
2023,2,PogačarTadej,3,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,PidcockTom,4,0,hilly,2949,208.9,0,Classic,0.0,0,0
2023,2,BilbaoPello,5,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,WoodsMichael,6,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,BardetRomain,7,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,TeunsDylan,8,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,HindleyJai,9,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,CrasSteff,10,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,CicconeGiulio,11,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,BenootTiesj,12,0,hilly,2949,208.9,0,Classic,0.0,0,0
2023,2,BuchmannEmanuel,13,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,HaigJack,14,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,LandaMikel,15,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,VingegaardJonas,16,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,RodríguezCarlos,17,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,YatesSimon,18,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,YatesAdam,19,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,BernalEgan,20,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,KeldermanWilco,21,0,hilly,2949,208.9,0,GC,0.0,0,0
2023,2,GauduDavid,22,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,SkjelmoseMattias,23,0,hilly,2949,208.9,0,Climber,0.0,0,0
2023,2,BettiolAlberto,24,0,hilly,2949,208.9,0,Classic,0.0,0,0
2023,2,AranburuAlex,25,0,hilly,2949,208.9,0,Classic,0.3372,0,0
2023,2,TejadaHarold,26,0,hilly,2949,208.9,0,Climber,0.3372,0,0
2023,2,MeintjesLouis,27,0,hilly,2949,208.9,0,GC,0.3372,0,0
2023,2,O'ConnorBen,28,0,hilly,2949,208.9,0,GC,0.3372,0,0
2023,2,MartinGuillaume,29,0,hilly,2949,208.9,0,Climber,0.3372,0,0
2023,2,KussSepp,30,0,hilly,2949,208.9,0,Climber,0.3372,0,0
2023,2,MajkaRafał,31,0,hilly,2949,208.9,0,Climber,0.3372,0,0
2023,2,PedersenMads,32,0,hilly,2949,208.9,0,Classic,0.8431,0,0
2023,2,AlaphilippeJulian,33,0,hilly,2949,208.9,0,Classic,0.8431,0,0
2023,2,JohannessenTobias Halland,34,0,hilly,2949,208.9,0,Climber,0.8431,0,0
2023,2,GuerreiroRuben,35,0,hilly,2949,208.9,0,Climber,0.8431,0,0
2023,2,CastroviejoJonathan,36,0,hilly,2949,208.9,0,TT,0.8431,0,0
2023,2,BerthetClément,37,0,hilly,2949,208.9,0,Climber,0.8431,0,0
2023,2,DinhamMatthew,38,0,hilly,2949,208.9,0,Classic,0.8431,0,0
2023,2,LópezJuan Pedro,39,0,hilly,2949,208.9,0,GC,0.8431,0,0
2023,2,PinotThibaut,40,0,hilly,2949,208.9,0,Climber,0.8431,0,0
2023,2,MadouasValentin,41,0,hilly,2949,208.9,0,Classic,0.8431,0,0
2023,2,CampenaertsVictor,42,0,hilly,2949,208.9,0,TT,0.8431,0,0
2023,2,van BaarleDylan,43,0,hilly,2949,208.9,0,Classic,0.8431,0,0
2023,2,HarperChris,44,0,hilly,2949,208.9,0,GC,0.8431,0,0
2023,2,HermansQuinten,45,0,hilly,2949,208.9,0,Hills,1.7443,0,0
2023,2,GallFelix,46,0,hilly,2949,208.9,0,Climber,1.7443,0,0
2023,2,KonradPatrick,47,0,hilly,2949,208.9,0,Climber,1.7443,0,0
2023,2,HamiltonChris,48,0,hilly,2949,208.9,0,GC,1.7443,0,0
2023,2,JungelsBob,49,0,hilly,2949,208.9,0,TT,1.7443,0,0
2023,2,StrongCorbin,50,0,hilly,2949,208.9,0,Hills,1.7443,0,0
2023,2,GallopinTony,51,0,hilly,2949,208.9,0,Classic,1.7443,0,0
2023,2,ChampoussinClément,52,0,hilly,2949,208.9,0,Climber,1.7443,0,0
2023,2,MühlbergerGregor,53,0,hilly,2949,208.9,0,Climber,1.7443,0,0
2023,2,IzagirreGorka,54,0,hilly,2949,208.9,0,GC,1.7443,0,0
2023,2,PedreroAntonio,55,0,hilly,2949,208.9,0,GC,1.7443,0,0
2023,2,PhilipsenJasper,56,0,hilly,2949,208.9,0,Sprint,1.7443,0,0
2023,2,DelaplaceAnthony,57,0,hilly,2949,208.9,0,Classic,2.2443,0,0
2023,2,CalmejaneLilian,58,0,hilly,2949,208.9,0,GC,2.2443,0,0
2023,2,CostaRui,59,0,hilly,2949,208.9,0,GC,2.2443,0,0
2023,2,DevenynsDries,60,0,hilly,2949,208.9,0,GC,2.2443,0,0
2023,2,BarguilWarren,61,0,hilly,2949,208.9,0,Climber,2.2443,0,0
2023,2,EenkhoornPascal,62,0,hilly,2949,208.9,0,Classic,2.2443,0,0
2023,2,KüngStefan,63,0,hilly,2949,208.9,0,TT,2.442,0,0
2023,2,GenietsKevin,64,0,hilly,2949,208.9,0,Classic,2.442,0,0
2023,2,MartínezDaniel Felipe,65,0,hilly,2949,208.9,0,GC,2.442,0,0
2023,2,HouleHugo,66,0,hilly,2949,208.9,0,GC,2.442,0,0
2023,2,SánchezLuis León,67,0,hilly,2949,208.9,0,GC,2.8606,0,0
2023,2,KwiatkowskiMichał,68,0,hilly,2949,208.9,0,Classic,2.8606,0,0
2023,2,CharmigAnthon,69,0,hilly,2949,208.9,0,GC,2.8606,0,0
2023,2,BurgaudeauMathieu,70,0,hilly,2949,208.9,0,Hills,2.8606,0,0
2023,2,Paret-PeintreAurélien,71,0,hilly,2949,208.9,0,GC,2.8606,0,0
2023,2,MohoričMatej,72,0,hilly,2949,208.9,0,Classic,2.8606,0,0
2023,2,GoglMichael,73,0,hilly,2949,208.9,0,Classic,2.8606,0,0
2023,2,ChavesEsteban,74,0,hilly,2949,208.9,0,Climber,2.8606,0,0
2023,2,PowlessNeilson,75,0,hilly,2949,208.9,0,Classic,2.8606,0,0
2023,2,LutsenkoAlexey,76,0,hilly,2949,208.9,0,GC,2.8606,0,0
2023,2,LouvelMatis,77,0,hilly,2949,208.9,0,Classic,2.8606,0,0
2023,2,GroßschartnerFelix,78,0,hilly,2949,208.9,0,GC,2.8606,0,0
2023,2,CortMagnus,79,0,hilly,2949,208.9,0,Hills,3.9595,0,0
2023,2,SchultzNick,80,0,hilly,2949,208.9,0,Climber,3.9595,0,0
2023,2,TeunissenMike,81,0,hilly,2949,208.9,0,Classic,3.9595,0,0
2023,2,KirschAlex,82,0,hilly,2949,208.9,0,TT,4.0816,0,0
2023,2,PerezAnthony,83,0,hilly,2949,208.9,0,Classic,4.0816,0,0
2023,2,PacherQuentin,84,0,hilly,2949,208.9,0,Hills,4.0816,0,0
2023,2,FraileOmar,85,0,hilly,2949,208.9,0,Climber,4.0816,0,0
2023,2,IzagirreIon,86,0,hilly,2949,208.9,0,GC,4.0816,0,0
2023,2,BiermansJenthe,87,0,hilly,2949,208.9,0,Classic,4.0816,0,0
2023,2,GregaardJonas,88,0,hilly,2949,208.9,0,GC,4.0816,0,0
2023,2,OliveiraNelson,89,0,hilly,2949,208.9,0,TT,4.0816,0,0
2023,2,van den BergLars,90,0,hilly,2949,208.9,0,Hills,4.0816,0,0
2023,2,CoquardBryan,91,0,hilly,2949,208.9,0,Sprint,4.0816,0,0
2023,2,Van HooydonckNathan,92,0,hilly,2949,208.9,0,Classic,4.0816,0,0
2023,2,OssDaniel,93,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,NeilandsKrists,94,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,SolerMarc,95,0,hilly,2949,208.9,0,Climber,4.5991,0,0
2023,2,TillerRasmus,96,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,FerronValentin,97,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,GuglielmiSimon,98,0,hilly,2949,208.9,0,Climber,4.5991,0,0
2023,2,VermeerschFlorian,99,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,DillierSilvan,100,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,StuyvenJasper,101,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,Van GilsMaxim,102,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,PolittNils,103,0,hilly,2949,208.9,0,Classic,4.791,0,0
2023,2,BoivinGuillaume,104,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,ClarkeSimon,105,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,RickaertJonas,106,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,van der PoelMathieu,107,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,PetersNans,108,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,CosnefroyBenoît,109,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,NaesenOliver,110,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,ArndtNikias,111,0,hilly,2949,208.9,0,Hills,4.9421,0,0
2023,2,HallerMarco,112,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,van PoppelDanny,113,0,hilly,2949,208.9,0,Sprint,4.9421,0,0
2023,2,PoelsWout,114,0,hilly,2949,208.9,0,Climber,4.9421,0,0
2023,2,Boasson HagenEdvald,115,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,DewulfStan,116,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,SaganPeter,117,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,LatourPierre,118,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,TurgisAnthony,119,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,ShawJames,120,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,AmadorAndrey,121,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,JorgensonMatteo,122,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,SimmonsQuinn,123,0,hilly,2949,208.9,0,Hills,4.9421,0,0
2023,2,LaporteChristophe,124,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,DeclercqTim,125,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,CraddockLawson,126,0,hilly,2949,208.9,0,TT,4.9421,0,0
2023,2,AsgreenKasper,127,0,hilly,2949,208.9,0,TT,4.9421,0,0
2023,2,GirmayBiniam,128,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,MeeusJordi,129,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,FrisonFrederik,130,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,UránRigoberto,131,0,hilly,2949,208.9,0,Climber,4.9421,0,0
2023,2,EwanCaleb,132,0,hilly,2949,208.9,0,Sprint,4.9421,0,0
2023,2,MezgecLuka,133,0,hilly,2949,208.9,0,Hills,4.9421,0,0
2023,2,TurnerBen,134,0,hilly,2949,208.9,0,Hills,4.9421,0,0
2023,2,Kragh AndersenSøren,135,0,hilly,2949,208.9,0,TT,4.9421,0,0
2023,2,GeschkeSimon,136,0,hilly,2949,208.9,0,Climber,4.9421,0,0
2023,2,Juul-JensenChristopher,137,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,PichonLaurent,138,0,hilly,2949,208.9,0,Classic,6.3666,0,0
2023,2,PetitAdrien,139,0,hilly,2949,208.9,0,Classic,6.3666,0,0
2023,2,WelsfordSam,140,0,hilly,2949,208.9,0,Sprint,6.3666,0,0
2023,2,SmithDion,141,0,hilly,2949,208.9,0,Hills,6.3666,0,0
2023,2,VermaerkeKevin,142,0,hilly,2949,208.9,0,GC,6.3666,0,0
2023,2,EekhoffNils,143,0,hilly,2949,208.9,0,Classic,6.3666,0,0
2023,2,WrightFred,144,0,hilly,2949,208.9,0,Hills,6.3666,0,0
2023,2,ZimmermannGeorg,145,0,hilly,2949,208.9,0,Classic,6.3666,0,0
2023,2,BauhausPhil,146,0,hilly,2949,208.9,0,Sprint,6.3666,0,0
